         Step axial_stra... axial_stre... 
 5.924000e+04 -2.688244e-03 -2.543545e+08 
 5.925000e+04 -2.688734e-03 -2.543710e+08 
 5.926000e+04 -2.689225e-03 -2.543794e+08 
 5.927000e+04 -2.689715e-03 -2.543858e+08 
 5.928000e+04 -2.690205e-03 -2.543994e+08 
 5.929000e+04 -2.690695e-03 -2.544284e+08 
 5.930000e+04 -2.691185e-03 -2.544780e+08 
 5.931000e+04 -2.691675e-03 -2.545443e+08 
 5.932000e+04 -2.692165e-03 -2.546209e+08 
 5.933000e+04 -2.692656e-03 -2.547033e+08 
 5.934000e+04 -2.693146e-03 -2.547893e+08 
 5.935000e+04 -2.693636e-03 -2.548763e+08 
 5.936000e+04 -2.694126e-03 -2.549596e+08 
 5.937000e+04 -2.694616e-03 -2.550345e+08 
 5.938000e+04 -2.695106e-03 -2.550993e+08 
 5.939000e+04 -2.695597e-03 -2.551536e+08 
 5.940000e+04 -2.696087e-03 -2.551983e+08 
 5.941000e+04 -2.696577e-03 -2.552353e+08 
 5.942000e+04 -2.697067e-03 -2.552677e+08 
 5.943000e+04 -2.697557e-03 -2.552947e+08 
 5.944000e+04 -2.698047e-03 -2.553069e+08 
 5.945000e+04 -2.698537e-03 -2.552818e+08 
 5.946000e+04 -2.699028e-03 -2.552246e+08 
 5.947000e+04 -2.699518e-03 -2.552057e+08 
 5.948000e+04 -2.700008e-03 -2.552295e+08 
 5.949000e+04 -2.700498e-03 -2.552560e+08 
 5.950000e+04 -2.700988e-03 -2.553047e+08 
 5.951000e+04 -2.701478e-03 -2.553926e+08 
 5.952000e+04 -2.701969e-03 -2.555000e+08 
 5.953000e+04 -2.702459e-03 -2.556124e+08 
 5.954000e+04 -2.702949e-03 -2.557154e+08 
 5.955000e+04 -2.703439e-03 -2.558011e+08 
 5.956000e+04 -2.703929e-03 -2.558743e+08 
 5.957000e+04 -2.704419e-03 -2.559346e+08 
 5.958000e+04 -2.704909e-03 -2.559777e+08 
 5.959000e+04 -2.705400e-03 -2.560038e+08 
 5.960000e+04 -2.705890e-03 -2.560264e+08 
 5.961000e+04 -2.706380e-03 -2.560516e+08 
 5.962000e+04 -2.706870e-03 -2.560795e+08 
 5.963000e+04 -2.707360e-03 -2.561132e+08 
 5.964000e+04 -2.707850e-03 -2.561628e+08 
 5.965000e+04 -2.708341e-03 -2.562279e+08 
 5.966000e+04 -2.708831e-03 -2.563013e+08 
 5.967000e+04 -2.709321e-03 -2.563695e+08 
 5.968000e+04 -2.709811e-03 -2.564308e+08 
 5.969000e+04 -2.710301e-03 -2.564900e+08 
 5.970000e+04 -2.710791e-03 -2.565489e+08 
 5.971000e+04 -2.711281e-03 -2.566052e+08 
 5.972000e+04 -2.711772e-03 -2.566542e+08 
 5.973000e+04 -2.712262e-03 -2.566920e+08 
 5.974000e+04 -2.712752e-03 -2.567162e+08 
 5.975000e+04 -2.713242e-03 -2.567258e+08 
 5.976000e+04 -2.713732e-03 -2.567265e+08 
 5.977000e+04 -2.714222e-03 -2.567280e+08 
 5.978000e+04 -2.714713e-03 -2.567385e+08 
 5.979000e+04 -2.715203e-03 -2.567620e+08 
 5.980000e+04 -2.715693e-03 -2.568002e+08 
 5.981000e+04 -2.716183e-03 -2.568526e+08 
 5.982000e+04 -2.716673e-03 -2.569184e+08 
 5.983000e+04 -2.717163e-03 -2.569955e+08 
 5.984000e+04 -2.717653e-03 -2.570782e+08 
 5.985000e+04 -2.718144e-03 -2.571615e+08 
 5.986000e+04 -2.718634e-03 -2.572405e+08 
 5.987000e+04 -2.719124e-03 -2.573103e+08 
 5.988000e+04 -2.719614e-03 -2.573666e+08 
 5.989000e+04 -2.720104e-03 -2.574078e+08 
 5.990000e+04 -2.720594e-03 -2.574355e+08 
 5.991000e+04 -2.721085e-03 -2.574552e+08 
 5.992000e+04 -2.721575e-03 -2.574751e+08 
 5.993000e+04 -2.722065e-03 -2.575027e+08 
 5.994000e+04 -2.722555e-03 -2.575420e+08 
 5.995000e+04 -2.723045e-03 -2.575930e+08 
 5.996000e+04 -2.723535e-03 -2.576536e+08 
 5.997000e+04 -2.724025e-03 -2.577198e+08 
 5.998000e+04 -2.724516e-03 -2.577885e+08 
 5.999000e+04 -2.725006e-03 -2.578576e+08 
 6.000000e+04 -2.725496e-03 -2.579254e+08 
 6.001000e+04 -2.725986e-03 -2.579890e+08 
 6.002000e+04 -2.726476e-03 -2.580449e+08 
 6.003000e+04 -2.726966e-03 -2.580918e+08 
 6.004000e+04 -2.727457e-03 -2.581286e+08 
 6.005000e+04 -2.727947e-03 -2.581561e+08 
 6.006000e+04 -2.728437e-03 -2.581770e+08 
 6.007000e+04 -2.728927e-03 -2.581941e+08 
 6.008000e+04 -2.729417e-03 -2.582113e+08 
 6.009000e+04 -2.729907e-03 -2.582351e+08 
 6.010000e+04 -2.730397e-03 -2.582667e+08 
 6.011000e+04 -2.730888e-03 -2.583089e+08 
 6.012000e+04 -2.731378e-03 -2.583631e+08 
 6.013000e+04 -2.731868e-03 -2.584263e+08 
 6.014000e+04 -2.732358e-03 -2.584944e+08 
 6.015000e+04 -2.732848e-03 -2.585636e+08 
 6.016000e+04 -2.733338e-03 -2.586305e+08 
 6.017000e+04 -2.733829e-03 -2.586922e+08 
 6.018000e+04 -2.734319e-03 -2.587471e+08 
 6.019000e+04 -2.734809e-03 -2.587951e+08 
 6.020000e+04 -2.735299e-03 -2.588365e+08 
 6.021000e+04 -2.735789e-03 -2.588723e+08 
 6.022000e+04 -2.736279e-03 -2.589044e+08 
 6.023000e+04 -2.736769e-03 -2.589361e+08 
 6.024000e+04 -2.737260e-03 -2.589707e+08 
 6.025000e+04 -2.737750e-03 -2.590103e+08 
 6.026000e+04 -2.738240e-03 -2.590552e+08 
 6.027000e+04 -2.738730e-03 -2.591048e+08 
 6.028000e+04 -2.739220e-03 -2.591581e+08 
 6.029000e+04 -2.739710e-03 -2.592139e+08 
 6.030000e+04 -2.740201e-03 -2.592713e+08 
 6.031000e+04 -2.740691e-03 -2.593289e+08 
 6.032000e+04 -2.741181e-03 -2.593846e+08 
 6.033000e+04 -2.741671e-03 -2.594371e+08 
 6.034000e+04 -2.742161e-03 -2.594852e+08 
 6.035000e+04 -2.742651e-03 -2.595287e+08 
 6.036000e+04 -2.743142e-03 -2.595670e+08 
 6.037000e+04 -2.743632e-03 -2.596009e+08 
 6.038000e+04 -2.744122e-03 -2.596323e+08 
 6.039000e+04 -2.744612e-03 -2.596642e+08 
 6.040000e+04 -2.745102e-03 -2.596977e+08 
 6.041000e+04 -2.745592e-03 -2.597356e+08 
 6.042000e+04 -2.746082e-03 -2.597798e+08 
 6.043000e+04 -2.746573e-03 -2.598303e+08 
 6.044000e+04 -2.747063e-03 -2.598863e+08 
 6.045000e+04 -2.747553e-03 -2.599465e+08 
 6.046000e+04 -2.748043e-03 -2.600089e+08 
 6.047000e+04 -2.748533e-03 -2.600716e+08 
 6.048000e+04 -2.749023e-03 -2.601321e+08 
 6.049000e+04 -2.749514e-03 -2.601887e+08 
 6.050000e+04 -2.750004e-03 -2.602407e+08 
 6.051000e+04 -2.750494e-03 -2.602883e+08 
 6.052000e+04 -2.750984e-03 -2.603325e+08 
 6.053000e+04 -2.751474e-03 -2.603738e+08 
 6.054000e+04 -2.751964e-03 -2.604127e+08 
 6.055000e+04 -2.752454e-03 -2.604502e+08 
 6.056000e+04 -2.752945e-03 -2.604876e+08 
 6.057000e+04 -2.753435e-03 -2.605261e+08 
 6.058000e+04 -2.753925e-03 -2.605664e+08 
 6.059000e+04 -2.754415e-03 -2.606091e+08 
 6.060000e+04 -2.754905e-03 -2.606545e+08 
 6.061000e+04 -2.755395e-03 -2.607022e+08 
 6.062000e+04 -2.755886e-03 -2.607508e+08 
 6.063000e+04 -2.756376e-03 -2.607995e+08 
 6.064000e+04 -2.756866e-03 -2.608476e+08 
 6.065000e+04 -2.757356e-03 -2.608939e+08 
 6.066000e+04 -2.757846e-03 -2.609382e+08 
 6.067000e+04 -2.758336e-03 -2.609809e+08 
 6.068000e+04 -2.758827e-03 -2.610225e+08 
 6.069000e+04 -2.759317e-03 -2.610638e+08 
 6.070000e+04 -2.759807e-03 -2.611060e+08 
 6.071000e+04 -2.760297e-03 -2.611502e+08 
 6.072000e+04 -2.760787e-03 -2.611972e+08 
 6.073000e+04 -2.761277e-03 -2.612473e+08 
 6.074000e+04 -2.761767e-03 -2.613009e+08 
 6.075000e+04 -2.762258e-03 -2.613574e+08 
 6.076000e+04 -2.762748e-03 -2.614163e+08 
 6.077000e+04 -2.763238e-03 -2.614768e+08 
 6.078000e+04 -2.763728e-03 -2.615375e+08 
 6.079000e+04 -2.764218e-03 -2.615968e+08 
 6.080000e+04 -2.764708e-03 -2.616530e+08 
 6.081000e+04 -2.765199e-03 -2.617052e+08 
 6.082000e+04 -2.765689e-03 -2.617527e+08 
 6.083000e+04 -2.766179e-03 -2.617959e+08 
 6.084000e+04 -2.766669e-03 -2.618357e+08 
 6.085000e+04 -2.767159e-03 -2.618733e+08 
 6.086000e+04 -2.767649e-03 -2.619097e+08 
 6.087000e+04 -2.768140e-03 -2.619456e+08 
 6.088000e+04 -2.768630e-03 -2.619821e+08 
 6.089000e+04 -2.769120e-03 -2.620203e+08 
 6.090000e+04 -2.769610e-03 -2.620610e+08 
 6.091000e+04 -2.770100e-03 -2.621043e+08 
 6.092000e+04 -2.770590e-03 -2.621499e+08 
 6.093000e+04 -2.771080e-03 -2.621972e+08 
 6.094000e+04 -2.771571e-03 -2.622457e+08 
 6.095000e+04 -2.772061e-03 -2.622943e+08 
 6.096000e+04 -2.772551e-03 -2.623423e+08 
 6.097000e+04 -2.773041e-03 -2.623893e+08 
 6.098000e+04 -2.773531e-03 -2.624350e+08 
 6.099000e+04 -2.774021e-03 -2.624800e+08 
 6.100000e+04 -2.774512e-03 -2.625246e+08 
 6.101000e+04 -2.775002e-03 -2.625704e+08 
 6.102000e+04 -2.775492e-03 -2.626182e+08 
 6.103000e+04 -2.775982e-03 -2.626679e+08 
 6.104000e+04 -2.776472e-03 -2.627196e+08 
 6.105000e+04 -2.776962e-03 -2.627732e+08 
 6.106000e+04 -2.777453e-03 -2.628281e+08 
 6.107000e+04 -2.777943e-03 -2.628838e+08 
 6.108000e+04 -2.778433e-03 -2.629399e+08 
 6.109000e+04 -2.778923e-03 -2.629957e+08 
 6.110000e+04 -2.779413e-03 -2.630502e+08 
 6.111000e+04 -2.779903e-03 -2.631027e+08 
 6.112000e+04 -2.780393e-03 -2.631523e+08 
 6.113000e+04 -2.780884e-03 -2.631988e+08 
 6.114000e+04 -2.781374e-03 -2.632421e+08 
 6.115000e+04 -2.781864e-03 -2.632827e+08 
 6.116000e+04 -2.782354e-03 -2.633214e+08 
 6.117000e+04 -2.782844e-03 -2.633591e+08 
 6.118000e+04 -2.783334e-03 -2.633969e+08 
 6.119000e+04 -2.783825e-03 -2.634357e+08 
 6.120000e+04 -2.784315e-03 -2.634763e+08 
 6.121000e+04 -2.784805e-03 -2.635193e+08 
 6.122000e+04 -2.785295e-03 -2.635645e+08 
 6.123000e+04 -2.785785e-03 -2.636115e+08 
 6.124000e+04 -2.786275e-03 -2.636597e+08 
 6.125000e+04 -2.786766e-03 -2.637084e+08 
 6.126000e+04 -2.787256e-03 -2.637574e+08 
 6.127000e+04 -2.787746e-03 -2.638065e+08 
 6.128000e+04 -2.788236e-03 -2.638556e+08 
 6.129000e+04 -2.788726e-03 -2.639044e+08 
 6.130000e+04 -2.789216e-03 -2.639532e+08 
 6.131000e+04 -2.789706e-03 -2.640022e+08 
 6.132000e+04 -2.790197e-03 -2.640515e+08 
 6.133000e+04 -2.790687e-03 -2.641012e+08 
 6.134000e+04 -2.791177e-03 -2.641515e+08 
 6.135000e+04 -2.791667e-03 -2.642023e+08 
 6.136000e+04 -2.792157e-03 -2.642536e+08 
 6.137000e+04 -2.792647e-03 -2.643055e+08 
 6.138000e+04 -2.793138e-03 -2.643578e+08 
 6.139000e+04 -2.793628e-03 -2.644100e+08 
 6.140000e+04 -2.794118e-03 -2.644617e+08 
 6.141000e+04 -2.794608e-03 -2.645124e+08 
 6.142000e+04 -2.795098e-03 -2.645614e+08 
 6.143000e+04 -2.795588e-03 -2.646086e+08 
 6.144000e+04 -2.796079e-03 -2.646537e+08 
 6.145000e+04 -2.796569e-03 -2.646970e+08 
 6.146000e+04 -2.797059e-03 -2.647385e+08 
 6.147000e+04 -2.797549e-03 -2.647784e+08 
 6.148000e+04 -2.798039e-03 -2.648175e+08 
 6.149000e+04 -2.798529e-03 -2.648563e+08 
 6.150000e+04 -2.799020e-03 -2.648955e+08 
 6.151000e+04 -2.799510e-03 -2.649357e+08 
 6.152000e+04 -2.800000e-03 -2.649774e+08 
 6.153000e+04 -2.800490e-03 -2.650208e+08 
 6.154000e+04 -2.800980e-03 -2.650661e+08 
 6.155000e+04 -2.801470e-03 -2.651131e+08 
 6.156000e+04 -2.801960e-03 -2.651616e+08 
 6.157000e+04 -2.802451e-03 -2.652110e+08 
 6.158000e+04 -2.802941e-03 -2.652610e+08 
 6.159000e+04 -2.803431e-03 -2.653112e+08 
 6.160000e+04 -2.803921e-03 -2.653616e+08 
 6.161000e+04 -2.804411e-03 -2.654123e+08 
 6.162000e+04 -2.804901e-03 -2.654634e+08 
 6.163000e+04 -2.805392e-03 -2.655148e+08 
 6.164000e+04 -2.805882e-03 -2.655662e+08 
 6.165000e+04 -2.806372e-03 -2.656177e+08 
 6.166000e+04 -2.806862e-03 -2.656693e+08 
 6.167000e+04 -2.807352e-03 -2.657208e+08 
 6.168000e+04 -2.807842e-03 -2.657723e+08 
 6.169000e+04 -2.808333e-03 -2.658235e+08 
 6.170000e+04 -2.808823e-03 -2.658743e+08 
 6.171000e+04 -2.809313e-03 -2.659245e+08 
 6.172000e+04 -2.809803e-03 -2.659735e+08 
 6.173000e+04 -2.810293e-03 -2.660210e+08 
 6.174000e+04 -2.810783e-03 -2.660669e+08 
 6.175000e+04 -2.811274e-03 -2.661109e+08 
 6.176000e+04 -2.811764e-03 -2.661533e+08 
 6.177000e+04 -2.812254e-03 -2.661940e+08 
 6.178000e+04 -2.812744e-03 -2.662333e+08 
 6.179000e+04 -2.813234e-03 -2.662716e+08 
 6.180000e+04 -2.813724e-03 -2.663094e+08 
 6.181000e+04 -2.814214e-03 -2.663473e+08 
 6.182000e+04 -2.814705e-03 -2.663859e+08 
 6.183000e+04 -2.815195e-03 -2.664258e+08 
 6.184000e+04 -2.815685e-03 -2.664672e+08 
 6.185000e+04 -2.816175e-03 -2.665102e+08 
 6.186000e+04 -2.816665e-03 -2.665547e+08 
 6.187000e+04 -2.817155e-03 -2.666005e+08 
 6.188000e+04 -2.817646e-03 -2.666478e+08 
 6.189000e+04 -2.818136e-03 -2.666965e+08 
 6.190000e+04 -2.818626e-03 -2.667466e+08 
 6.191000e+04 -2.819116e-03 -2.667980e+08 
 6.192000e+04 -2.819606e-03 -2.668504e+08 
 6.193000e+04 -2.820096e-03 -2.669036e+08 
 6.194000e+04 -2.820587e-03 -2.669570e+08 
 6.195000e+04 -2.821077e-03 -2.670104e+08 
 6.196000e+04 -2.821567e-03 -2.670634e+08 
 6.197000e+04 -2.822057e-03 -2.671159e+08 
 6.198000e+04 -2.822547e-03 -2.671679e+08 
 6.199000e+04 -2.823037e-03 -2.672193e+08 
 6.200000e+04 -2.823528e-03 -2.672701e+08 
 6.201000e+04 -2.824018e-03 -2.673202e+08 
 6.202000e+04 -2.824508e-03 -2.673693e+08 
 6.203000e+04 -2.824998e-03 -2.674172e+08 
 6.204000e+04 -2.825488e-03 -2.674638e+08 
 6.205000e+04 -2.825978e-03 -2.675090e+08 
 6.206000e+04 -2.826469e-03 -2.675529e+08 
 6.207000e+04 -2.826959e-03 -2.675955e+08 
 6.208000e+04 -2.827449e-03 -2.676371e+08 
 6.209000e+04 -2.827939e-03 -2.676777e+08 
 6.210000e+04 -2.828429e-03 -2.677175e+08 
 6.211000e+04 -2.828919e-03 -2.677570e+08 
 6.212000e+04 -2.829409e-03 -2.677964e+08 
 6.213000e+04 -2.829900e-03 -2.678361e+08 
 6.214000e+04 -2.830390e-03 -2.678764e+08 
 6.215000e+04 -2.830880e-03 -2.679176e+08 
 6.216000e+04 -2.831370e-03 -2.679600e+08 
 6.217000e+04 -2.831860e-03 -2.680037e+08 
 6.218000e+04 -2.832350e-03 -2.680488e+08 
 6.219000e+04 -2.832841e-03 -2.680951e+08 
 6.220000e+04 -2.833331e-03 -2.681427e+08 
 6.221000e+04 -2.833821e-03 -2.681913e+08 
 6.222000e+04 -2.834311e-03 -2.682409e+08 
 6.223000e+04 -2.834801e-03 -2.682914e+08 
 6.224000e+04 -2.835291e-03 -2.683424e+08 
 6.225000e+04 -2.835782e-03 -2.683939e+08 
 6.226000e+04 -2.836272e-03 -2.684454e+08 
 6.227000e+04 -2.836762e-03 -2.683667e+08 
 6.228000e+04 -2.837252e-03 -2.684208e+08 
 6.229000e+04 -2.837742e-03 -2.685552e+08 
 6.230000e+04 -2.838232e-03 -2.684931e+08 
 6.231000e+04 -2.838723e-03 -2.685516e+08 
 6.232000e+04 -2.839213e-03 -2.685566e+08 
 6.233000e+04 -2.839703e-03 -2.686512e+08 
 6.234000e+04 -2.840193e-03 -2.687384e+08 
 6.235000e+04 -2.840683e-03 -2.688132e+08 
 6.236000e+04 -2.841173e-03 -2.688891e+08 
 6.237000e+04 -2.841664e-03 -2.689716e+08 
 6.238000e+04 -2.842154e-03 -2.690273e+08 
 6.239000e+04 -2.842644e-03 -2.690917e+08 
 6.240000e+04 -2.843134e-03 -2.691195e+08 
 6.241000e+04 -2.843624e-03 -2.679585e+08 
 6.242000e+04 -2.844114e-03 -2.689137e+08 
 6.243000e+04 -2.844605e-03 -2.688675e+08 
 6.244000e+04 -2.845095e-03 -2.689734e+08 
 6.245000e+04 -2.845585e-03 -2.692331e+08 
 6.246000e+04 -2.846075e-03 -2.693257e+08 
 6.247000e+04 -2.846565e-03 -2.693637e+08 
 6.248000e+04 -2.847055e-03 -2.693561e+08 
 6.249000e+04 -2.847545e-03 -2.693942e+08 
 6.250000e+04 -2.848036e-03 -2.694837e+08 
 6.251000e+04 -2.848526e-03 -2.695478e+08 
 6.252000e+04 -2.849016e-03 -2.695656e+08 
 6.253000e+04 -2.849506e-03 -2.695313e+08 
 6.254000e+04 -2.849996e-03 -2.694484e+08 
 6.255000e+04 -2.850486e-03 -2.693871e+08 
 6.256000e+04 -2.850977e-03 -2.693803e+08 
 6.257000e+04 -2.851467e-03 -2.694238e+08 
 6.258000e+04 -2.851957e-03 -2.695051e+08 
 6.259000e+04 -2.852447e-03 -2.696089e+08 
 6.260000e+04 -2.852937e-03 -2.697226e+08 
 6.261000e+04 -2.853427e-03 -2.698357e+08 
 6.262000e+04 -2.853918e-03 -2.699457e+08 
 6.263000e+04 -2.854408e-03 -2.700102e+08 
 6.264000e+04 -2.854898e-03 -2.697086e+08 
 6.265000e+04 -2.855388e-03 -2.689079e+08 
 6.266000e+04 -2.855878e-03 -2.686793e+08 
 6.267000e+04 -2.856368e-03 -2.692174e+08 
 6.268000e+04 -2.856859e-03 -2.697072e+08 
 6.269000e+04 -2.857349e-03 -2.698859e+08 
 6.270000e+04 -2.857839e-03 -2.699648e+08 
 6.271000e+04 -2.858329e-03 -2.700166e+08 
 6.272000e+04 -2.858819e-03 -2.700780e+08 
 6.273000e+04 -2.859309e-03 -2.701622e+08 
 6.274000e+04 -2.859800e-03 -2.702598e+08 
 6.275000e+04 -2.860290e-03 -2.703393e+08 
 6.276000e+04 -2.860780e-03 -2.703696e+08 
 6.277000e+04 -2.861270e-03 -2.703726e+08 
 6.278000e+04 -2.861760e-03 -2.703950e+08 
 6.279000e+04 -2.862250e-03 -2.704508e+08 
 6.280000e+04 -2.862741e-03 -2.705537e+08 
 6.281000e+04 -2.863231e-03 -2.706465e+08 
 6.282000e+04 -2.863721e-03 -2.706517e+08 
 6.283000e+04 -2.864211e-03 -2.705068e+08 
 6.284000e+04 -2.864701e-03 -2.702364e+08 
 6.285000e+04 -2.865191e-03 -2.699902e+08 
 6.286000e+04 -2.865682e-03 -2.699559e+08 
 6.287000e+04 -2.866172e-03 -2.701251e+08 
 6.288000e+04 -2.866662e-03 -2.703814e+08 
 6.289000e+04 -2.867152e-03 -2.706277e+08 
 6.290000e+04 -2.867642e-03 -2.708270e+08 
 6.291000e+04 -2.868132e-03 -2.709701e+08 
 6.292000e+04 -2.868623e-03 -2.710531e+08 
 6.293000e+04 -2.869113e-03 -2.710783e+08 
 6.294000e+04 -2.869603e-03 -2.710529e+08 
 6.295000e+04 -2.870093e-03 -2.710020e+08 
 6.296000e+04 -2.870583e-03 -2.709861e+08 
 6.297000e+04 -2.871073e-03 -2.710378e+08 
 6.298000e+04 -2.871564e-03 -2.711263e+08 
 6.299000e+04 -2.872054e-03 -2.712067e+08 
 6.300000e+04 -2.872544e-03 -2.712750e+08 
 6.301000e+04 -2.873034e-03 -2.713382e+08 
 6.302000e+04 -2.873524e-03 -2.713937e+08 
 6.303000e+04 -2.874014e-03 -2.714406e+08 
 6.304000e+04 -2.874505e-03 -2.714941e+08 
 6.305000e+04 -2.874995e-03 -2.715564e+08 
 6.306000e+04 -2.875485e-03 -2.716139e+08 
 6.307000e+04 -2.875975e-03 -2.716548e+08 
 6.308000e+04 -2.876465e-03 -2.716820e+08 
 6.309000e+04 -2.876955e-03 -2.717030e+08 
 6.310000e+04 -2.877446e-03 -2.717255e+08 
 6.311000e+04 -2.877936e-03 -2.717470e+08 
 6.312000e+04 -2.878426e-03 -2.717563e+08 
 6.313000e+04 -2.878916e-03 -2.717468e+08 
 6.314000e+04 -2.879406e-03 -2.717247e+08 
 6.315000e+04 -2.879896e-03 -2.717098e+08 
 6.316000e+04 -2.880387e-03 -2.717254e+08 
 6.317000e+04 -2.880877e-03 -2.717768e+08 
 6.318000e+04 -2.881367e-03 -2.718612e+08 
 6.319000e+04 -2.881857e-03 -2.719755e+08 
 6.320000e+04 -2.882347e-03 -2.721019e+08 
 6.321000e+04 -2.882837e-03 -2.722237e+08 
 6.322000e+04 -2.883328e-03 -2.723275e+08 
 6.323000e+04 -2.883818e-03 -2.724054e+08 
 6.324000e+04 -2.884308e-03 -2.724563e+08 
 6.325000e+04 -2.884798e-03 -2.724855e+08 
 6.326000e+04 -2.885288e-03 -2.725070e+08 
 6.327000e+04 -2.885778e-03 -2.725338e+08 
 6.328000e+04 -2.886269e-03 -2.725718e+08 
 6.329000e+04 -2.886759e-03 -2.726238e+08 
 6.330000e+04 -2.887249e-03 -2.726848e+08 
 6.331000e+04 -2.887739e-03 -2.727476e+08 
 6.332000e+04 -2.888229e-03 -2.728091e+08 
 6.333000e+04 -2.888719e-03 -2.728674e+08 
 6.334000e+04 -2.889210e-03 -2.729190e+08 
 6.335000e+04 -2.889700e-03 -2.729650e+08 
 6.336000e+04 -2.890190e-03 -2.730112e+08 
 6.337000e+04 -2.890680e-03 -2.730551e+08 
 6.338000e+04 -2.891170e-03 -2.730928e+08 
 6.339000e+04 -2.891660e-03 -2.731263e+08 
 6.340000e+04 -2.892151e-03 -2.731540e+08 
 6.341000e+04 -2.892641e-03 -2.731748e+08 
 6.342000e+04 -2.893131e-03 -2.731886e+08 
 6.343000e+04 -2.893621e-03 -2.731951e+08 
 6.344000e+04 -2.894111e-03 -2.731943e+08 
 6.345000e+04 -2.894601e-03 -2.731877e+08 
 6.346000e+04 -2.895092e-03 -2.731656e+08 
 6.347000e+04 -2.895582e-03 -2.731109e+08 
 6.348000e+04 -2.896072e-03 -2.730360e+08 
 6.349000e+04 -2.896562e-03 -2.729329e+08 
 6.350000e+04 -2.897052e-03 -2.726882e+08 
 6.351000e+04 -2.897542e-03 -2.722053e+08 
 6.352000e+04 -2.898033e-03 -2.716609e+08 
 6.353000e+04 -2.898523e-03 -2.712555e+08 
 6.354000e+04 -2.899013e-03 -2.709912e+08 
 6.355000e+04 -2.899503e-03 -2.708843e+08 
 6.356000e+04 -2.899993e-03 -2.709573e+08 
 6.357000e+04 -2.900483e-03 -2.712192e+08 
 6.358000e+04 -2.900974e-03 -2.707755e+08 
 6.359000e+04 -2.901464e-03 -2.713487e+08 
 6.360000e+04 -2.901954e-03 -2.695867e+08 
 6.361000e+04 -2.902444e-03 -2.701254e+08 
 6.362000e+04 -2.902934e-03 -2.695957e+08 
 6.363000e+04 -2.903424e-03 -2.699629e+08 
 6.364000e+04 -2.903915e-03 -2.700069e+08 
 6.365000e+04 -2.904405e-03 -2.702019e+08 
 6.366000e+04 -2.904895e-03 -2.706648e+08 
 6.367000e+04 -2.905385e-03 -2.706662e+08 
 6.368000e+04 -2.905875e-03 -2.707743e+08 
 6.369000e+04 -2.906366e-03 -2.704805e+08 
 6.370000e+04 -2.906856e-03 -2.691087e+08 
 6.371000e+04 -2.907346e-03 -2.670817e+08 
 6.372000e+04 -2.907836e-03 -2.665280e+08 
 6.373000e+04 -2.908326e-03 -2.675856e+08 
 6.374000e+04 -2.908816e-03 -2.680058e+08 
 6.375000e+04 -2.909307e-03 -2.686029e+08 
 6.376000e+04 -2.909797e-03 -2.687413e+08 
 6.377000e+04 -2.910287e-03 -2.684674e+08 
 6.378000e+04 -2.910777e-03 -2.680789e+08 
 6.379000e+04 -2.911267e-03 -2.677270e+08 
 6.380000e+04 -2.911757e-03 -2.672651e+08 
 6.381000e+04 -2.912248e-03 -2.674407e+08 
 6.382000e+04 -2.912738e-03 -2.680888e+08 
 6.383000e+04 -2.913228e-03 -2.687765e+08 
 6.384000e+04 -2.913718e-03 -2.687522e+08 
 6.385000e+04 -2.914208e-03 -2.680197e+08 
 6.386000e+04 -2.914699e-03 -2.668813e+08 
 6.387000e+04 -2.915189e-03 -2.656874e+08 
 6.388000e+04 -2.915679e-03 -2.647063e+08 
 6.389000e+04 -2.916169e-03 -2.639964e+08 
 6.390000e+04 -2.916659e-03 -2.632343e+08 
 6.391000e+04 -2.917150e-03 -2.627644e+08 
 6.392000e+04 -2.917640e-03 -2.627064e+08 
 6.393000e+04 -2.918130e-03 -2.625018e+08 
 6.394000e+04 -2.918620e-03 -2.615478e+08 
 6.395000e+04 -2.919110e-03 -2.605305e+08 
 6.396000e+04 -2.919600e-03 -2.607661e+08 
 6.397000e+04 -2.920091e-03 -2.607547e+08 
 6.398000e+04 -2.920581e-03 -2.608711e+08 
 6.399000e+04 -2.921071e-03 -2.605431e+08 
 6.400000e+04 -2.921561e-03 -2.590324e+08 
 6.401000e+04 -2.922051e-03 -2.570666e+08 
 6.402000e+04 -2.922542e-03 -2.562856e+08 
 6.403000e+04 -2.923032e-03 -2.565929e+08 
 6.404000e+04 -2.923522e-03 -2.563933e+08 
 6.405000e+04 -2.924012e-03 -2.561583e+08 
 6.406000e+04 -2.924502e-03 -2.560895e+08 
 6.407000e+04 -2.924993e-03 -2.564720e+08 
 6.408000e+04 -2.925483e-03 -2.575842e+08 
 6.409000e+04 -2.925973e-03 -2.583277e+08 
 6.410000e+04 -2.926463e-03 -2.580638e+08 
 6.411000e+04 -2.926953e-03 -2.579025e+08 
 6.412000e+04 -2.927444e-03 -2.583110e+08 
 6.413000e+04 -2.927934e-03 -2.588144e+08 
 6.414000e+04 -2.928424e-03 -2.589597e+08 
 6.415000e+04 -2.928914e-03 -2.586144e+08 
 6.416000e+04 -2.929404e-03 -2.576860e+08 
 6.417000e+04 -2.929895e-03 -2.564242e+08 
 6.418000e+04 -2.930385e-03 -2.551743e+08 
 6.419000e+04 -2.930875e-03 -2.542316e+08 
 6.420000e+04 -2.931365e-03 -2.534021e+08 
 6.421000e+04 -2.931855e-03 -2.527931e+08 
 6.422000e+04 -2.932346e-03 -2.526413e+08 
